artist,genre,popularity
Headman,electronic,339132
Headman,electronic,339132
Love Unlimited,soul,242268
Rosendo,rock,869078
Hugo Montenegro,Soundtrack,408413
Paper Lace,pop,248709
ISLAND,Progressive rock,397757
Island,Progressive rock,397757
Island,Progressive rock,397757
Jorge Aragão,samba,545322
KARMA,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
One Way,funk,300381
One Way,funk,300381
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Fields,indie,659794
Fields,indie,659794
Fields,indie,659794
Syreeta,soul,300605
Illusion,hard rock,3251854
Illusion,hard rock,3251854
Illusion,hard rock,3251854
Illusion,hard rock,3251854
Illusion,hard rock,3251854
Illusion,hard rock,3251854
Antonio Aguilar,ranchera,467930
Renato Zero,italian,627257
Hatfield and the North,Progressive rock,796696
Nana Caymmi,mpb,532835
Candido,jazz,250285
Blue Magic,soul,335926
Blue Magic,soul,335926
Gwen Guthrie,Disco,280738
Samson,heavy metal,524263
T2,Progressive rock,369354
T2,Progressive rock,369354
T2,Progressive rock,369354
T2,Progressive rock,369354
Roger Hodgson,Progressive rock,524791
The Intruders,soul,287122
Bob Dorough,jazz,242884
Fischer-Z,new wave,677179
The Babys,classic rock,459426
Mars,no wave,479652
Mars,no wave,479652
Mars,no wave,479652
Mars,no wave,479652
Mars,no wave,479652
Mars,no wave,479652
Mars,no wave,479652
Mars,no wave,479652
Mars,no wave,479652
Rhonda Vincent,bluegrass,376433
Keith Hudson,dub,557492
Juliane Werding,juliane werding,517254
Shakti,jazz,442876
Shakti,jazz,442876
Steve Howe,Progressive rock,535228
Afrika Bambaataa & Soulsonic Force,Hip-Hop,303002
Nilüfer,turkish,645499
Robbie Dupree,80s,305376
Mary Hopkin,folk,420745
Eddie Henderson,jazz,267043
Larry Coryell,jazz,427199
Ian Hunter,rock,486106
Sesame Street,kids,522265
Los Panchos,bolero,635220
Sailor,70s,317409
Andy Montañez,salsa,278099
Jeff Lynne,classic rock,514063
Arno,seen live,747254
King Floyd,soul,239347
Howard Carpendale,Schlager,585329
DJ Marky,Drum and bass,533688
Showaddywaddy,70s,383879
Petra,christian rock,1354401
Eddy Mitchell,french,572247
Delbert McClinton,blues,536192
Steve Forbert,singer-songwriter,432906
Joe Simon,soul,244659
Brass Construction,funk,251804
The Osmonds,pop,304437
André Hazes,Nederlandstalig,1289121
Gibson Brothers,Disco,248493
Jacques Higelin,chanson francaise,498100
Mike Bloomfield,blues,384420
Marc Bolan,glam rock,457457
Pleasure,funk,351622
Rita Marley,reggae,245369
Susannah McCorkle,jazz,354272
Ismael Rivera,salsa,369209
Graham Parker,new wave,561153
Reuben Wilson,jazz,285466
Gene Simmons,hard rock,314644
Vicki Sue Robinson,Disco,199955
Matia Bazar,italian,511912
Billy Joe Royal,60s,271295
Chairmen of the Board,soul,354369
Frijid Pink,Psychedelic Rock,391982
Rebirth Brass Band,New Orleans,453816
Kishore Kumar,Hindi,736198
Bebo Valdés,jazz,488447
Crazy Horse,classic rock,369106
Hurriganes,rock,1281479
SKY,Progressive rock,481834
SKY,Progressive rock,481834
Sky,Progressive rock,481834
Sky,Progressive rock,481834
Sky,Progressive rock,481834
Sky,Progressive rock,481834
Sky,Progressive rock,481834
Sky,Progressive rock,481834
Sky,Progressive rock,481834
Sky,Progressive rock,481834
Gianni Morandi,italian,399752
Harpo,70s,275339
SPK,industrial,1052375
Paul Rodgers,blues rock,435517
Kim Fowley,Garage Rock,339522
Cheech & Chong,comedy,391644
Pedro Fernández,mexican,308734
PFM,Drum and bass,421164
Robin Gibb,pop,339262
Ray Bryant,jazz,251609
Duane Allman,Southern Rock,369985
Steven Tyler,rock,314220
Jards Macalé,mpb,662203
Babe Ruth,Progressive rock,369346
Dennis Edwards,soul,199840
Ohio Express,60s,269347
Alessi Brothers,pop,296413
Amos Milburn,blues,297740
Francis Goya,instrumental,585857
Geier Sturzflug,NDW,239923
Hector,finnish,1346464
Elastinen,seen live,1908812
Mocedades,spanish,418799
Claudine Longet,french,430473
LiLiPUT,post-punk,757931
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Apollo,trance,371026
Jacques Cardona,trance,371026
Leo,heavy metal,1179941
Leo,heavy metal,1179941
Leo,heavy metal,1179941
Leo,heavy metal,1179941
Leo,heavy metal,1179941
Leo,heavy metal,1179941
Leo,heavy metal,1179941
Enrique Morente,Flamenco,492476
Chris Farlowe,60s,277497
Eddie Hazel,funk,391383
Raffaella Carrà,italian,379784
Asleep at the Wheel,country,460728
Donnie & Joe Emerson,soul,379288
Amebix,Crust,1954984
Elba Ramalho,mpb,566481
Chitãozinho & Xororó,sertanejo,630351
Cold Chisel,australian,1014899
Diana,pop,402892
Skyy,funk,233833
Captain Beyond,Progressive rock,900233
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Eclipse,hard rock,797703
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Nada,italian,490045
Silly Wizard,celtic,694877
Holger Czukay,krautrock,395894
Snowy White,blues rock,452918
Michel Delpech,chanson francaise,371789
Hildegard Knef,chanson,700482
Henry Cow,Progressive rock,776386
Steve Hillage,Progressive rock,531409
Michael Hurley,folk,823929
RAMP,thrash metal,300297
Ramp,thrash metal,300297
Ramp,thrash metal,300297
Ramp,thrash metal,300297
Alan Vega,electronic,434154
Pedro Aznar,Rock Argentino,1036885
Ramón Ayala,norteño,340980
Ray Peterson,60s,210814
Dan Hill,80s,291965
Lindisfarne,folk,489312
Lindisfarne,folk,489312
Lindisfarne,folk,489312
Kashmere Stage Band,funk,290621
Conjunto Primavera,norteño,346712
León Gieco,Rock Argentino,512728
Barbara Lynn,soul,287501
Mark Murphy,jazz,292268
Bob Welch,classic rock,358125
Los Temerarios,mexico,461009
Champaign,soul,185068
Oregon,jazz,555473
SOLARIS,Progressive rock,467201
SoLaRiS,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Solaris,Progressive rock,467201
Jonathan Edwards,folk,296572
Curved Air,Progressive rock,657521
Steve Lukather,rock,608078
Nosferatu,Gothic Rock,777275
Nosferatu,Gothic Rock,777275
Nosferatu,Gothic Rock,777275
Pearls Before Swine,folk,594118
Billie Jo Spears,country,332381
Simone,mpb,459334
Simone,mpb,459334
Simone,mpb,459334
Simone,mpb,459334
Simone,mpb,459334
Simone,mpb,459334
Simone,mpb,459334
Simone Kopmajer,mpb,459334
Simone Tomassini,mpb,459334
Lisa Simone,mpb,459246
School of Rock,rock,361955
Aliotta Haynes Jeremiah,classic rock,267069
DDR,techno,807975
DDR,techno,807975
DDR,techno,807975
DDR,techno,807975
DDR,techno,807975
DDR,techno,807975
DDR,techno,807975
Hamilton, Joe Frank & Reynolds,70s,251496
Linda Lyndell,soul,158089
Pete Shelley,new wave,313911
Roberto Vecchioni,italian,506241
Belle Epoque,screamo,553148
Belle Epoque,screamo,553148
Belle Epoque,screamo,553148
Rose Tattoo,hard rock,771262
Daniel Wang,Disco,279447
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Charlie,Italo Disco,381013
Jimmy Barnes,rock,565725
Bush Tetras,post-punk,361054
George Martin,Soundtrack,357237
Bill Bruford,Progressive rock,413293
Hank Locklin,classic country,302566
Jimmy Dean,country,225590
Nino Bravo,spanish,471700
J.D. Souther,singer-songwriter,303340
Laurindo Almeida,Bossa Nova,277193
Joe Louis Walker,blues,305599
Eddie Bo,funk,268056
Monty Alexander,jazz,364913
Colin Blunstone,pop,449293
Dee Dee Ramone,punk,388966
Jürgen Drews,Schlager,385403
Supermax,Disco,390870
Rotary Connection,soul,335798
Armando Manzanero,bolero,342493
Mickey Gilley,country,314981
Montserrat Caballé,opera,264625
Ivano Fossati,italian,554183
Roses Are Red,emo,422253
Roses Are Red,emo,422253
Guru Guru,krautrock,456746
Edgar Froese,electronic,425210
The Salsoul Orchestra,Disco,284102
Pablo Cruise,soft rock,291705
Peter Alexander,peter alexander,434063
Ray Wylie Hubbard,country,565970
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Move,j-pop,1289029
Eldkvarn,seen live,1492510
Anthony Braxton,free jazz,459560
Patrick Cowley,Disco,382106
Helix,hard rock,465789
Helix,hard rock,465789
Helix,hard rock,465789
Area,Progressive rock,627200
Area,Progressive rock,627200
Area,Progressive rock,627200
Area,Progressive rock,627200
Area,Progressive rock,627200
Area,Progressive rock,627200
Chorale,dance,604853
Chorale,dance,604853
Man Parrish,electro,200270
Hazell Dean,80s,271724
Shampoo,pop,326660
Shampoo,pop,326660
Shampoo,pop,326660
Shampoo,pop,326660
Greg Kihn Band,rock,285652
C.W. McCall,country,265076
Captain Sensible,new wave,266511
Barbara Mason,soul,235073
Gil Evans,jazz,347848
Kylie Auldist,soul,364693
Michael Zager Band,Disco,317531
Head East,classic rock,262396
Marva Whitney,funk,254247
Los Huracanes del Norte,Los Huracanes del Norte,285028
Christine McVie,Fleetwood Mac,309751
John Sebastian,folk,217282
Blues Image,classic rock,193810
Comus,Progressive rock,835348
David Cassidy,pop,261926
Pupa Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico Rodriguez,ska,349115
Angelo Branduardi,italian,816630
Rainhard Fendrich,austropop,502997
Brewer & Shipley,classic rock,248517
Maurizio,techno,389692
Peter and the Test Tube Babies,punk,611549
Oswaldo Montenegro,mpb,911274
Eliza Gilkyson,folk,475680
Misty in Roots,reggae,457344
Josie and the Pussycats,pop,559366
Josie and the Pussycats,pop,559366
Banco del Mutuo Soccorso,Progressive rock,794461
Brainticket,krautrock,448682
Steve Miller,classic rock,274074
Nicolette Larson,female vocalists,291421
Hannes Wader,liedermacher,781835
Alain Goraguer,jazz,833435
Detroit Emeralds,soul,193109
Nationalteatern,seen live,1419372
Andy Bell,synthpop,356188
Andy Bell,synthpop,356188
Dave & Ansel Collins,ska,205104
Racey,70s,216107
Amen Corner,60s,235817
Amen Corner,60s,235817
Alex Bueno,bachata,234213
Joe Zawinul,jazz,365498
Cressida,Progressive rock,410615
Alvin Lee,blues rock,523021
KSU,punk rock,6262510
Beats and Styles,seen live,424073
Osibisa,funk,298284
Cirkus,trip-hop,376211
Steve Kuhn,jazz,305427
Roy Acuff,country,281357
Norfolk & Western,folk,426590
Alejandro Filio,trova,590764
Australian Crawl,australian,481320
Jools Holland,jazz,561730
Jackson Sisters,soul,230151
David Soul,70s,215702
Fripp & Eno,ambient,882483
Everything,better than radiohead,217727
Pseudo Echo,new wave,280709
Byron Lee & The Dragonaires,ska,322634
Blahzay Blahzay,Hip-Hop,295173
Angela Bofill,female vocalists,317761
Leslie West,blues rock,421036
Hopeton Lewis,rocksteady,221277
Gary Bartz,jazz,238143
Horace Parlan,jazz,233182
Prince Jazzbo,reggae,208850
Leo Dan,leo dan,375380
CITY,Ostrock,384669
CITY,Ostrock,384669
City,Ostrock,384669
City,Ostrock,384669
Gasolin',rock,779264
The Friends of Distinction,soul,231539
Flora Purim,jazz,304765
Lonnie Brooks,blues,240426
Ocean,rock,949792
Ocean,rock,949792
Ocean,rock,949792
Ocean,rock,949792
Ocean,rock,949792
Ocean,rock,949792
Ocean,rock,949792
Rocío Dúrcal,spanish,563306
Khan,Progressive rock,354463
Eddie Holman,soul,186465
Helen Forrest,jazz,252909
Sugarloaf,classic rock,214514
Sugarloaf,classic rock,214514
Anssi Kela,finnish,1434344
Booker T. Jones,soul,355980
Sir Douglas Quintet,oldies,290367
La Lupe,salsa,286580
Charlene,pop,229004
Offenbach,Classical,229345
Fabiana Cantilo,Rock Argentino,424236
Pearl Bailey,jazz,171086
Jackson do Pandeiro,samba,297047
Baby Huey,funk,369636
Colosseum,funeral doom metal,744034
Colosseum,funeral doom metal,744034
Billy Connolly,comedy,311118
The Sensational Alex Harvey Band,rock,455400
Nicky Thomas,reggae,178388
Ismael Miranda,salsa,194092
Gino Soccio,Disco,228407
Susan Sarandon,Soundtrack,288718
Olavi Uusivirta,seen live,2198316
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Fania All-Stars,salsa,266780
Al Kooper,classic rock,377369
Frederic Earl 'Shorty' Long,soul,165988
Shorty Long,soul,166002
Shorty Long,soul,166002
Bruno Nicolai,Soundtrack,462861
Agitation Free,krautrock,512148
Southside Johnny & The Asbury Jukes,classic rock,404965
Il Volo,Progressive rock,919753
Pussycat,PUSSYCAT,257495
Allan Sherman,comedy,209385
David Foster,instrumental,391276
Robert Smith,Gothic,191872
Sonny J,electronic,523922
Les Humphries Singers,70s,256798
AURA,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
Aura,trance,425495
The Beginning of the End,funk,187600
Errol Dunkley,reggae,213097
Egg,Progressive rock,390579
NRBQ,rock,467938
James Galway,flute,387805
Cornelius Brothers & Sister Rose,soul,226567
Jascha Heifetz,Classical,470899
Peret,rumba,213682
Atahualpa Yupanqui,argentina,482944
Donna Fargo,country,233377
Michael Holm,Schlager,283789
Banda Black Rio,funk,391009
Stray,ebm,480827
Stray,ebm,480827
Stray,ebm,480827
Stray,ebm,480827
Chantal Goya,ye-ye,483349
The New Birth,funk,169065
Riccardo Cocciante,italian,410427
Los Cadetes de Linares,norteño,284425
Big Walter Horton,blues,270644
Eric Donaldson,reggae,199852
Charles Lloyd,jazz,383431
Silly,Ostrock,569308
Joe South,60s,187439
Nick Gilder,rock,198933
Pupo,italian,322333
Dave Dudley,country,229240
Matt Johnson,alternative,215984
Francis Bebey,african,361246
Ian McCulloch,post-punk,363259
Los Jaivas,Progressive rock,945008
Dee Clark,soul,170182
Klaus Doldinger,Soundtrack,636732
Drafi Deutscher,Schlager,233839
Rare Bird,Progressive rock,331104
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Cry of Love,blues rock,264611
Pugh Rogefeldt,swedish,477365
Dee Dee,dance,187687
Dee Dee,dance,187687
Dee Dee,dance,187687
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice Ripley,italian,438858
Anne Briggs,folk,427314
Grandmaster & Melle Mel,Hip-Hop,147510
Hello,glam rock,222013
Dennis Coffey,funk,223939
Breakwater,emo,190472
Denise LaSalle,soul,199257
La Bionda,Disco,191269
Lips,70s,222674
Barry Ryan,60s,178015
Barry Ryan,60s,178015
Mental as Anything,australian,331184
Philip Oakey,80s,151836
Norman Connors,jazz,217679
Shiloh,Progressive House,293992
Shiloh,Progressive House,293992
Shiloh,Progressive House,293992
Shiloh,Progressive House,293992
Shiloh,Progressive House,293992
Brie Larson,pop,348644
Stephen Duffy,80s,237678
Lee Greenwood,country,258340
Michael Martin Murphey,country,264292
Phoebe Snow,female vocalists,264013
Merle Travis,country,254100
DUST,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Dust,hard rock,382927
Millie,ska,177972
Millie,ska,177972
Millie,ska,177972
Bruce Haack,electronic,557927
Buddy Miles,funk,246951
Karel Gott,Czech,403267
Alvin Stardust,glam rock,190145
Phil Lynott,hard rock,338440
Nile Rodgers,funk,241112
Johnny Pacheco,salsa,183124
Marvin Hamlisch,Soundtrack,334660
Sounds of Blackness,gospel,235888
Walter Egan,classic rock,168151
Elvin Jones,jazz,278086
Machito,jazz,219031
Johnny Bristol,soul,155619
King Sunny Adé,african,256472
Bob Geldof,rock,298009
Little Beaver,funk,188832
James & Bobby Purify,soul,179324
Alan Hawkshaw,funk,392402
Martyna Jakubowicz,polish,448108
Slim Whitman,country,287882
Laura Lee,soul,171993
Chanticleer,choral,414703
Delaney & Bonnie,classic rock,239279
Gene McDaniels,soul,226459
Os Originais do Samba,samba,325351
Penetration,punk,292926
Garland Jeffreys,pop,232978
DeWolff,seen live,852333
Brownsville Station,classic rock,178616
Evelyn Thomas,Disco,135666
Hugues Aufray,chanson francaise,254233
The Moments,soul,193658
The Moments,soul,193658
Oliver Onions,Soundtrack,316608
Geddy Lee,Progressive rock,336750
JANE,Progressive rock,475102
Jane,Progressive rock,475102
Jane,Progressive rock,475102
Jane,Progressive rock,475102
Jane,Progressive rock,475102
Jane,Progressive rock,475102
Jane,Progressive rock,475102
Jane,Progressive rock,475102
Coven,Psychedelic Rock,774792
Coven,Psychedelic Rock,774792
Coven 13,Psychedelic Rock,774792
Paul Motian,jazz,340756
Barbara Acklin,soul,168192
FM,AOR,540710
FM,AOR,540710
FM,AOR,540710
FM,AOR,540710
FM,AOR,540710
Sweeney Todd,musical,907772
Gigi D'Alessio,italian,378847
Instant Funk,funk,171028
Pam Grier,soul,115371
Roy Black,roy black,463320
Sly Stone,funk,165410
Elkie Brooks,female vocalists,244949
Lloyd Charmers,reggae,177473
Leño,Rock Urbano,360624
Raymond van het Groenewoud,seen live,501262
Caterina Valente,jazz,502880
Shirley Brown,soul,161984
Gérard Lenorman,french,260587
Frank Ifield,60s,181134
Les Rallizes Dénudés,noise rock,879123
Curtis Fuller,jazz,275317
Noël Coward,comedy,272032
Invisible,Progressive rock,618347
Michael Hoenig,Soundtrack,1448084
DJ Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Delirium,death metal,294553
Costa Cordalis,Schlager,237326
Mel & Tim,soul,126823
Frankie Hi-NRG MC,italian,442445
Stelvio Cipriani,Soundtrack,416082
Mocca,indie pop,1646543
Nits,dutch,744967
Almendra,Rock Argentino,706078
Chakachas,funk,121748
The Roches,female vocalists,370945
James Booker,blues,279709
Klein & M.B.O.,synthpop,130261
Ernestine Anderson,jazz,179563
Andrea Echeverri,latin,227370
Jandek,folk,942992
Hamilton Bohannon,funk,155469
Celebration,seen live,423194
Marian McPartland,jazz,283108
Jorma Kaukonen,kickasstic,297638
Julio Jaramillo,bolero,340876
The Heartbreakers,punk,255571
The Heartbreakers,punk,255571
Allen Ginsberg,poetry,318950
Movetron,eurodance,616353
John Entwistle,classic rock,415199
Rob de Nijs,Nederlandstalig,373261
MPB4,mpb,244587
Fred Wesley & The Horny Horns,funk,147821
Relax,seen live,545476
Relax,seen live,545476
Camille Yarbrough,soul,144948
Landslide,Drum and bass,184861
Charlie Palmieri,salsa,156233
Jeannie C. Riley,country,975146
New York Philharmonic,Classical,247733
Rocket From the Tombs,proto-punk,356092
Le Orme,Progressive rock,659396
Benny Andersson,swedish,364467
T-Model Ford,blues,293107
Dave Berry,60s,161875
Paganini,Classical,306722
Rita Pavone,italian,275226
Keith Mansfield,jazz,293015
Carlos Puebla,cuba,225177
Delorentos,indie rock,439479
Show of Hands,folk,643910
Hair,musical,889988
Peter Criss,hard rock,237632
Stillwater,classic rock,250232
Stillwater,classic rock,250232
Serge Lama,chanson francaise,266793
Dr. Alimantado,reggae,326049
Strontium 90,rock,155555
France Joli,Disco,132644
Rich Kids,punk,161601
Matching Mole,Progressive rock,370926
Peter Green Splinter Group,blues,280028
Barbara Mandrell,country,278965
David Vandervelde,seen live,318573
Tadeusz Woźniak,polish,274411
New Musik,new wave,328851
Fotheringay,folk,296395
Karla Bonoff,female vocalists,246673
T-Connection,funk,150389
Honey Cone,soul,193227
Sir Lord Baltimore,hard rock,449160
Chicago Symphony Orchestra,Classical,248036
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel Eriksen,sertanejo,305833
Daniel Light,sertanejo,305833
Daniel Sitrit,sertanejo,305833
Daniele Danieli,sertanejo,305833
Don Byas,jazz,256546
Justin Hayward,classic rock,298099
Chocolate Milk,funk,161937
Geordie,hard rock,311093
Ann Sexton,soul,175665
Alternative TV,punk,277051
Dennis Chambers,Fusion,271737
Het Goede Doel,Nederlandstalig,412379
Narada Michael Walden,soul,158349
Azra,rock,2651849
Nylon Beat,seen live,768545
Cedar Walton,jazz,216753
Vern Gosdin,country,331656
Earl Scruggs,bluegrass,206991
Sandy Rogers,country,112757
Birth Control,krautrock,408405
Los Hermanos Rosario,merengue,166976
Chris Roberts,Schlager,213822
Stories,metalcore,288084
TRAX,k-rock,1478049
High Tide,Progressive rock,241639
Pooh,italian,398558
Grace Slick,Psychedelic Rock,285828
Jackie Brenston & His Delta Cats,blues,116061
Andy Kim,pop,165954
Leaf Hound,Psychedelic Rock,394347
Mac Davis,country,188087
Israel Nash,seen live,520181
Björn Afzelius,swedish,800302
Chelsea,punk,316538
Chelsea,punk,316538
Chelsea,punk,316538
Chelsea,punk,316538
Chelsea,punk,316538
Chelsea,punk,316538
Enrico Rava,jazz,289447
Fox,seen live,359583
Fox,seen live,359583
Fox,seen live,359583
Fox,seen live,359583
Fox,seen live,359583
LAMA,Ukrainian,1153368
LAMA,Ukrainian,1153368
LAma,Ukrainian,1153368
Lama,Ukrainian,1153368
Lama,Ukrainian,1153368
Lama,Ukrainian,1153368
Lama,Ukrainian,1153368
Lama,Ukrainian,1153368
Lucifer's Friend,hard rock,431530
Sheila,french,206209
Frederik,finnish,537565
Frederik,finnish,537565
Frederik,finnish,537565
Frederik,finnish,537565
Lee Moses,soul,466632
CCCP,italian,507536
Robert Gordon,rockabilly,252655
Robert Gordon,rockabilly,252655
James Moody,jazz,162845
Derek Bailey,Avant-Garde,388814
Bernhard Brink,Bernhard Brink,417227
Earth and Fire,Progressive rock,356178
Dick Hyman,jazz,348694
Smash,Psychedelic Rock,257282
Peter Brown,funk,124302
Ramses Shaffy,dutch,584258
Dave Davies,rock,156851
Rex Gildo,Schlager,205760
Embryo,krautrock,382923
Embryo,krautrock,382923
Embryo,krautrock,382923
Embryo,krautrock,382923
Embryo,krautrock,382923
Los Chichos,Flamenco,271843
Achim Reichel,german,299824
Bijelo dugme,rock,1354290
Daniel Boone,70s,134785
Johnny Pate,funk,166216
Colour,math rock,809784
Colour,math rock,809784
Golem,klezmer,364351
Golem,klezmer,364351
Golem,klezmer,364351
Golem,klezmer,364351
Golem,klezmer,364351
Golem,klezmer,364351
Golem,klezmer,364351
Hubert Sumlin,blues,199822
Frankie Miller,rock,255531
Carlos Paredes,fado,467659
Son Seals,blues,202327
James Asher,new age,232895
Christian Anders,Schlager,307108
Alejandro Lerner,argentina,228526
Robert John,classic rock,151170
Robert John,classic rock,151170
HERO,rock,220673
HERO,rock,220673
Hero,rock,220673
Hero,rock,220673
Hero,rock,220673
Hero,rock,220673
Hero,rock,220673
Ray Brown,jazz,273787
Pete Wingfield,soul,131275
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro,Hip-Hop,347000
Metro L.A.,Hip-Hop,347000
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Lafayette Afro-Rock Band,industrial,394628
Sort Sol,rock,417085
Art Bears,Avant-Garde,372737
Annette Peacock,jazz,235370
Irwin Goodman,finnish,1574614
Herman Brood,rock,367816
O'funk'illo,funk,533422
MASS OF THE FERMENTING DREGS,shoegaze,1397783
Wet Willie,Southern Rock,175381
Buffalo Killers,blues rock,346379
Fábio Jr.,mpb,292283
Country Joe McDonald,folk,158557
Plasmatics,punk,531556
Manuel Barrueco,classical guitar,247056
Leo Brouwer,classical guitar,261519
Peter King,afrobeat,131988
Peter King,afrobeat,131988
Peter King,afrobeat,131988
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis,post-rock,318180
Atlantis Ita,post-rock,318180
Blaze Foley,country,480659
Rob,afrobeat,338489
Rob,afrobeat,338489
Rob,afrobeat,338489
Hassisen Kone,finnish,836510
Anna Jantar,polish,542059
Boston Symphony Orchestra,Classical,208650
Infiniti,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Infinity,black metal,283119
Alain Chamfort,chanson francaise,272342
Arthur Verocai,jazz,489296
Cozy Powell,hard rock,189383
Lenny Williams,soul,159956
