artist,genre,popularity
Spain,slowcore,563401
Colin Blunstone,pop,449293
Diesel Boy,punk rock,408223
Dee Dee Ramone,punk,388966
Art Department,House,364939
Supermax,Disco,390870
Action Action,indie,807923
Armando Manzanero,bolero,342493
Mary Lou Lord,singer-songwriter,392586
Boy Hits Car,rock,825493
Montserrat Caballé,opera,264625
Ivano Fossati,italian,554183
Sub Sub,ambient,229951
Fonky Family,Hip-Hop,722499
Skywave,shoegaze,1104707
Guitar Wolf,punk,877147
Phillip Boa and the Voodooclub,indie,964204
Maija Vilkkumaa,seen live,2020359
Plazma,pop,819678
Bertine Zetlitz,pop,839338
CODA,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
Coda,post-hardcore,622354
DJ Muggs,Hip-Hop,400993
Ken Laszlo,Italo Disco,314917
Bluvertigo,italian,743739
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
Supernova,pop,417702
883,italian,875673
Só Pra Contrariar,Pagode,479805
Girls Under Glass,darkwave,704235
Abel,dutch,584629
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Janus,Gothic,1317664
Brody Dalle,female vocalists,698778
Anthony Braxton,free jazz,459560
Jerry Martin,jazz,747287
Jerry Martin,jazz,747287
Elaine Paige,female vocalists,308812
Black Grass,trip-hop,363969
Black Grass,trip-hop,363969
Enter the Haggis,celtic rock,680326
Sergio Dalma,spanish,521083
Chorale,dance,604853
Chorale,dance,604853
Man Parrish,electro,200270
Spearhead,death metal,496969
Spearhead,death metal,496969
Spearhead,death metal,496969
Dante,Progressive metal,306859
Dante,Progressive metal,306859
Dante,Progressive metal,306859
Dante,Progressive metal,306859
Dante,Progressive metal,306859
Dante,Progressive metal,306859
Hazell Dean,80s,271724
Mark Hollis,post-rock,661471
Shampoo,pop,326660
Shampoo,pop,326660
Shampoo,pop,326660
Shampoo,pop,326660
Greg Kihn Band,rock,285652
Captain Sensible,new wave,266511
Milla Jovovich,female vocalists,900098
Funk Como Le Gusta,funk,489522
Alex Party,dance,198827
La Renga,Rock Argentino,1339789
Minnie Driver,female vocalists,329379
Kaija Koo,seen live,2194138
Reyli,Romantica,309228
De Palmas,french,671404
Lolita,eurobeat,1154685
Lolita,eurobeat,1154685
Lolita,eurobeat,1154685
Lolita,eurobeat,1154685
Lolita,eurobeat,1154685
Lombard,rock,556974
Head East,classic rock,262396
DJ Icey,breakbeat,339462
Los Huracanes del Norte,Los Huracanes del Norte,285028
Proyecto Uno,merengue,251912
Freak Nasty,rap,162751
Christine McVie,Fleetwood Mac,309751
Mayday,indie,540657
Mayday,indie,540657
Mayday,indie,540657
Elliott,emo,1149107
Fear of Pop,experimental,229204
Marie Fredriksson,swedish,477110
Danú,celtic,384351
Pupa Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico,ska,349115
Rico Rodriguez,ska,349115
Angelo Branduardi,italian,816630
Moxy Früvous,Canadian,898854
Rainhard Fendrich,austropop,502997
Bel Canto,ethereal,4632675
Daisy Chainsaw,punk,512490
Bajm,polish,1172089
Maurizio,techno,389692
Id,trance,511085
Eliza Gilkyson,folk,475680
Boy 8-Bit,electro,391809
DJ Mystik,trance,629372
Josie and the Pussycats,pop,559366
Josie and the Pussycats,pop,559366
Marcomé,new age,360768
5ive,Sludge,687138
Stuck Mojo,rapcore,849498
Stephan Eicher,swiss,609620
Don Huonot,seen live,1248482
Adriana Evans,soul,403034
Espen Lind,pop,413369
Jimmy Nail,rock,307286
Carlos Jean,electronic,346431
Andy Bell,synthpop,356188
Andy Bell,synthpop,356188
BeBe & CeCe Winans,gospel,427568
Debbie Deb,freestyle,202085
El DeBarge,80s,307968
DumDum Boys,seen live,1023973
Sydney Youngblood,pop,181277
Alex Bueno,bachata,234213
Koopsta Knicca,memphis rap,464859
Amsterdam Klezmer Band,klezmer,721040
Jane Wiedlin,pop,240118
Serdar Ortaç,turkish,616603
KSU,punk rock,6262510
Beats and Styles,seen live,424073
Neil Hannon,Soundtrack,303119
Patti Scialfa,female vocalists,306692
TESS,post-hardcore,305088
Roy Acuff,country,281357
Inspector,ska,530505
Alejandro Filio,trova,590764
Big Wreck,rock,889665
Jools Holland,jazz,561730
Fulanito,merengue,247291
20 Fingers,eurodance,229808
Everything,better than radiohead,217727
Los Natas,Stoner Rock,955835
Dada,rock,352373
Dada,rock,352373
Dada,rock,352373
Dada,rock,352373
Dada,rock,352373
Dada,rock,352373
Pseudo Echo,new wave,280709
Sara,seen live,1295226
Loop Guru,ambient,427048
Blahzay Blahzay,Hip-Hop,295173
Angela Bofill,female vocalists,317761
Las Pelotas,Rock Argentino,691571
Jean-Louis Murat,french,584029
The Tony Rich Project,rnb,210300
Party Ben,mashup,675760
Klubbheads,techno,250491
Litfiba,rock,1365575
Poor Righteous Teachers,Hip-Hop,431901
Okay,as if a creepy bug was singing beautiful songs to you on your daily walk,894571
Flora Purim,jazz,304765
Lonnie Brooks,blues,240426
Seigmen,norwegian,1482091
Dangerous Toys,hard rock,375094
Sabrina Setlur,german,309783
Rocío Dúrcal,spanish,563306
Hans Söllner,reggae,1131502
Moose,shoegaze,532730
Moose,shoegaze,532730
Phuture,acid house,163784
Piersi,rock,1106058
Le Click,dance,175619
45 Dip,acid jazz,208031
Hateen,hardcore,1261585
Anssi Kela,finnish,1434344
Kora,dub,465753
Kora,dub,465753
Kora,dub,465753
Michelle Pfeiffer,Soundtrack,242254
Booker T. Jones,soul,355980
Obie Bermúdez,spanish,263200
Quadro Nuevo,tango,651693
Peter Pan Speedrock,seen live,1126393
Superheaven,punk,1565131
Daylight,punk,1565111
Daylight,punk,1565111
Daylight,punk,1565111
Daylight,punk,1565111
Jah Wobble,dub,481483
KUKL,post-punk,298822
Delirious,thrash metal,434248
Delirious,thrash metal,434248
Jonathan Rhys Meyers,Soundtrack,628179
Kinderzimmer Productions,Hip-Hop,669397
Fabiana Cantilo,Rock Argentino,424236
Marty Stuart,country,276393
SND,minimal,629792
Ilegales,rock,479283
Ilegales,rock,479283
Stan Ridgway,rock,357714
Opus III,electronic,332843
Janne Da Arc,J-rock,4439186
Sinch,alternative rock,655615
Ismael Miranda,salsa,194092
Suga Free,G-funk,361688
Puff Daddy & the Family,Hip-Hop,355598
Ascension,black metal,655408
Ascension,black metal,655408
Ascension,black metal,655408
Ascension,black metal,655408
Ascension,black metal,655408
Ascension,black metal,655408
Fight,heavy metal,561206
Fight,heavy metal,561206
Olavi Uusivirta,seen live,2198316
Mano Solo,chanson francaise,841857
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Pluto,portuguese,522416
Atman,new age,280595
Atman,new age,280595
Fania All-Stars,salsa,266780
Interactive,techno,213768
Interactive,techno,213768
Interactive,techno,213768
Link 80,ska punk,443573
Kino,Progressive rock,875692
Sinister,death metal,1359277
Emm Gryner,female vocalists,638699
Sharleen Spiteri,female vocalists,568264
Silent Circle,80s,348861
Killa C,Horrorcore,211808
Kombi,polish,506539
Evil Superstars,belgian,315008
Adriana Varela,tango,348443
Eddy Herrera,merengue,237277
Chemlab,industrial,727646
Eddi Reader,folk,551030
Dear Nora,twee,776692
Paola & Chiara,italian,580319
Arsonists,Hip-Hop,443684
Stakka Bo,electronic,339403
David Foster,instrumental,391276
Blueboy,indie pop,806953
Big Noyd,Hip-Hop,312813
Extended Spirit,downtempo,180144
Robert Smith,Gothic,191872
DJ SS,Drum and bass,178381
Mood II Swing,House,201606
Go Betty Go,punk rock,445738
Nordman,swedish,865556
Antonio Banderas,latin,256682
Captain,indie,433063
Captain,indie,433063
Captain,indie,433063
Captain,indie,433063
Kim Richey,female vocalists,411465
The Ocean Blue,alternative,646066
Lost Acapulco,Surf,505480
Bracket,punk,492548
Bracket,punk,492548
Killing Heidi,australian,447926
Kemopetrol,finnish,848371
James Galway,flute,387805
Mauro Scocco,swedish,634406
El Otro Yo,punk rock,1043120
soulDecision,pop,333332
Clint Eastwood,Soundtrack,423143
Clint Eastwood,Soundtrack,423143
Slapstick,ska punk,545060
Radio Tarifa,Flamenco,406042
ANNA,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna,minimal,338849
Anna Babitzin,minimal,338849
Anna Book,minimal,338849
Anna Depenbusch,minimal,338849
Anna Hanski,minimal,338849
Anna Nevala,minimal,338849
Commander Venus,indie,494792
Marion,britpop,316523
Marion,britpop,316523
Marion,britpop,316523
Marion,britpop,316523
Marion,britpop,316523
Matt Uelmen,Soundtrack,2756782
Marion,britpop,316511
Marion Maerz,britpop,316511
Paw,Grunge,395462
Donna Fargo,country,233377
Joseph LoDuca,Soundtrack,1077294
BK,trance,943546
Standstill,post-hardcore,1528303
Rachelle Ferrell,jazz,284168
FreQ Nasty,breakbeat,243904
Romanthony,House,160860
Chantal Goya,ye-ye,483349
Sexy Sadie,indie,442595
Emma,pop,807524
Emma,pop,807524
Emma,pop,807524
Emma,pop,807524
Emma Anstruther,pop,807524
Emma Boundy,pop,807524
Riccardo Cocciante,italian,410427
Los Cadetes de Linares,norteño,284425
The Original,dance,158054
TWO-MIX,j-pop,1079342
Oysterband,folk rock,592601
El General,reggae,196315
Chris & Cosey,industrial,667313
Chi-A.D.,goa,397068
Chris Whitley,blues,603122
Bitty McLean,reggae,252897
Matisse,electronic,306907
Splender,rock,393190
Swearin',punk,1107216
Jerry Seinfeld,comedy,521046
Angel Dust,Power metal,843119
Charles Lloyd,jazz,383431
Devil Doll,Progressive rock,1251628
Devil Doll,Progressive rock,1251628
Lio,synthpop,335883
Joe South,60s,187439
Marvelous 3,rock,523486
Pupo,italian,322333
Chavez,math rock,633513
MC 900 Ft Jesus,Hip-Hop,388239
S.P.O.C.K,synthpop,756739
Matt Johnson,alternative,215984
DuMonde,trance,218221
Sergio Vargas,merengue,213322
Ian McCulloch,post-punk,363259
Living Sacrifice,metalcore,953099
Klaus Doldinger,Soundtrack,636732
F.P.G.,punk,1997102
Paperclip People,techno,193037
Casual,Hip-Hop,368062
Casual,Hip-Hop,368062
La Guardia,spanish,254280
La Guardia,spanish,254280
Philip Aaberg,piano,359933
Negativland,experimental,698206
José Mercé,Flamenco,198125
Confederate Railroad,country,275335
Burro Banton,reggae,235956
REBEL,heavy metal,195520
Rebel,heavy metal,195520
Rebel,heavy metal,195520
Rebel,heavy metal,195520
Rebel,heavy metal,195520
Rebel,heavy metal,195520
Helium,indie rock,714439
Bret Michaels,hard rock,280196
Bob Holroyd,ambient,235905
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
Paul Williams,singer-songwriter,436309
THE BACK HORN,J-rock,3677891
Cry of Love,blues rock,264611
Brainbug,trance,202122
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice,italian,438858
Alice Ripley,italian,438858
Grandmaster & Melle Mel,Hip-Hop,147510
Jan Smit,Nederlandstalig,588868
Breakwater,emo,190472
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Solo,seen live,345363
Grant Kirkhope,video game music,759011
Dance 2 Trance,trance,230371
Pesado,norteño,432143
J,J-rock,929326
J,J-rock,929326
J,J-rock,929326
J,J-rock,929326
Rufige Kru,Drum and bass,271861
Appleton,pop,228832
Appleton,pop,228832
Karina,pop,325501
Karina,pop,325501
Karina,pop,325501
Karina Pasian,pop,325501
Fernanda Abreu,mpb,384102
Plug,Drum and bass,431709
Plug,Drum and bass,431709
Plug,Drum and bass,431709
Plug,Drum and bass,431709
Plug,Drum and bass,431709
Les Innocents,french,351850
Enjambre,indie,1735984
19,j-pop,377243
Dizzy Mizz Lizzy,rock,992381
Philip Oakey,80s,151836
Shelter,hardcore,1056037
Such a Surge,crossover,739190
Cidadão Quem,rock gaucho,1024540
Damon & Naomi,dream pop,484615
108,hardcore,934230
108,hardcore,934230
Stephen Duffy,80s,237678
Chef,comedy,195903
Chef,comedy,195903
Chefal,comedy,195903
Lee Greenwood,country,258340
Just D,swedish,403124
Lura,cabo verde,386160
Gorki,seen live,927286
NEO,electronic,791313
NEO,electronic,791313
NEO,electronic,791313
Neo,electronic,791313
Neo,electronic,791313
Neo,electronic,791313
Neo,electronic,791313
Neo,electronic,791313
Michael Martin Murphey,country,264292
Klymaxx,80s,185644
Full Intention,House,163739
Barón Rojo,heavy metal,882530
Cristina Donà,italian,562917
Rollercone,lounge,153437
Claire Voyant,darkwave,622419
Adam Cohen,singer-songwriter,368156
Shane MacGowan and The Popes,irish,438035
Karel Gott,Czech,403267
Sunscreem,dance,265562
Pulser,trance,253313
Alvin Stardust,glam rock,190145
Doc Scott,Drum and bass,188145
Reset,punk rock,351688
Reset,punk rock,351688
Reset,punk rock,351688
Reset,punk rock,351688
Reset,punk rock,351688
Nile Rodgers,funk,241112
Machine Gun Fellatio,australian,518922
Charlotte Perrelli,swedish,522574
A.R. Kane,dream pop,483645
Johnny Pacheco,salsa,183124
Sztywny Pal Azji,rock,901168
Kristen Barry,alternative,237432
Marvin Hamlisch,Soundtrack,334660
Spindrift,psychedelic,443973
Spindrift,psychedelic,443973
Spindrift,psychedelic,443973
Spindrift,psychedelic,443973
Sounds of Blackness,gospel,235888
Lambretta,rock,465309
Postgirobygget,norwegian,967570
New Cool Collective,jazz,403495
Demet Akalın,turkish,528452
Byron Stingily,House,148812
Les Wampas,punk,587377
Inaya Day,House,168001
JX,dance,176709
Driftwood,trance,194867
Driftwood,trance,194867
Driftwood,trance,194867
Aya RL,new wave,454823
Chancho en Piedra,funk,1182508
Stromkern,ebm,620199
Bob Geldof,rock,298009
Love Like Blood,Gothic Rock,557174
Martyna Jakubowicz,polish,448108
Nina Persson,female vocalists,520497
Bonde do Tigrão,Funk Carioca,210563
Chanticleer,choral,414703
Rocketship,indie pop,561670
Son by Four,salsa,206771
For Against,post-punk,803795
Soho,dance,162471
Soho,dance,162471
Soho,dance,162471
Soho,dance,162471
Floorpunch,hardcore,1185828
Massacre,death metal,1468672
Massacre,death metal,1468672
Massacre,death metal,1468672
Massacre,death metal,1468672
Freestyle Fellowship,Hip-Hop,414295
Dave Stewart,rock,295792
Hiroshima,jazz,353749
Hiroshima,jazz,353749
Hiroshima,jazz,353749
Hiroshima,jazz,353749
I Mother Earth,Canadian,605441
Cristian Vogel,techno,381481
Gilby Clarke,hard rock,260790
Simon Joyner,folk,425394
Marian,minimal,366418
Garland Jeffreys,pop,232978
Suzy Bogguss,country,346420
Evelyn Thomas,Disco,135666
Jürgen von der Lippe,comedy,511202
Hugues Aufray,chanson francaise,254233
AkashA,chillout,248403
Akasha,chillout,248403
Akasha,chillout,248403
Akasha,chillout,248403
Akasha,chillout,248403
By the Tree,christian,286091
Shades Apart,alternative,305297
Nell,Korean,2863668
Sandy B,House,140791
Marah,rock,471109
Renata Przemyk,polish,2115917
Black 47,irish,326859
Shifty,Hip-Hop,296770
Shifty,Hip-Hop,296770
Shifty Shellshock,Hip-Hop,296770
Darren Hanlon,seen live,520306
Immature,rnb,183790
In Gowan Ring,neofolk,886344
BEYOND,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Beyond,rock,960019
Human Resource,Rave,155974
Old Blind Dogs,celtic,365756
Team Dresch,riot grrrl,539174
Restless Heart,country,379001
Mango,Progressive House,377196
Mango,Progressive House,377196
Mango,Progressive House,377196
Mango,Progressive House,377196
Mango,Progressive House,377196
Mango,Progressive House,377137
Mango,Progressive House,377137
Mango,Progressive House,377137
Autoramas,Garage Rock,809542
Dildo,rock,642481
Gigi D'Alessio,italian,378847
Betty Boo,pop,225647
Julian Sas,blues rock,381192
Isabelle Boulay,french,426685
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Robin,psychobilly,1285071
Charalambides,psychedelic,426073
Ekhymosis,Colombia,261428
A Global Threat,punk,745854
Raymond van het Groenewoud,seen live,501262
Porter Ricks,minimal techno,401519
Peter LeMarc,swedish,893723
Caterina Valente,jazz,502880
Quentin Tarantino,Soundtrack,225175
Der Tobi & Das Bo,hip hop,222103
Shirley Brown,soul,161984
Gérard Lenorman,french,260587
Lungfish,post-hardcore,1173848
Fiona Joyce,celtic,141621
Atlantic Ocean,trance,174174
Atlantic Ocean,trance,174174
Infinite Mass,Hip-Hop,416027
Extol,death metal,1052371
Gerardo Frisina,nu jazz,274819
Barbara Tucker,House,176890
Boss Hog,alternative,424353
Gusto,House,154855
Gusto,House,154855
Frankie Hi-NRG MC,italian,442445
Marley Marl,Hip-Hop,169126
Kurt,visual kei,329954
Kapanga,ska,371504
2GE+HER,pop,297901
Los Rieleros del Norte,regional mexican,223905
Nits,dutch,744967
The Jerky Boys,comedy,500741
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Polar,Drum and bass,666195
Doris Days,downtempo,166960
Rachel,screamo,309110
Rachel,screamo,309110
Rachel,screamo,309110
Chixdiggit!,pop punk,887633
Klein & M.B.O.,synthpop,130261
Antidote,punk,610873
Antidote,punk,610873
Antidote,punk,610873
Antidote,punk,610873
Antidote,punk,610873
Antidote,punk,610873
Antidote,punk,610873
Antidote,punk,610873
Antidote,punk,610873
Soziedad Alkoholika,hardcore,1266287
Andrea Echeverri,latin,227370
Luar na Lubre,celtic,826172
Keoki,techno,197346
Def Squad,Hip-Hop,254266
Paul de Leeuw,dutch,520558
Freedy Johnston,singer-songwriter,340789
Marian McPartland,jazz,283108
Tanya Donelly,female vocalists,586273
Eddie Meduza,swedish,1052687
Jorma Kaukonen,kickasstic,297638
Karl Bartos,electronic,313081
Ruby,trip-hop,303589
Ruby,trip-hop,303589
Ruby,trip-hop,303589
Ruby,trip-hop,303589
Ruby,trip-hop,303589
Ruby,trip-hop,303589
Movetron,eurodance,616353
Chris Duarte,blues rock,219287
His Hero Is Gone,Crust,2152764
Rob de Nijs,Nederlandstalig,373261
Sentidos Opuestos,Sentidos Opuestos,268325
Jordan Knight,pop,301129
Talisman,hard rock,627130
Talisman,hard rock,627130
Talisman,hard rock,627130
Talisman,hard rock,627130
Talisman,hard rock,627130
Talisman,hard rock,627130
Talisman,hard rock,627130
Talisman,hard rock,627130
Talisman,hard rock,627130
Cancer,death metal,616350
George Lynch,hard rock,251346
Jesse Powell,rnb,160533
Jesse Powell,rnb,160533
Solid Base,eurodance,512672
Joyce Sims,soul,145930
Johnny Clegg and Savuka,african,361900
Puppetmastaz,seen live,793332
Jeannie C. Riley,country,975146
2 Minutos,punk rock,1403760
Cuca,rock,465249
New York Philharmonic,Classical,247733
Joi,soul,263985
Joi,soul,263985
Joi,soul,263985
Joi,soul,263985
Ed Rush,Drum and bass,234310
Saigon Kick,hard rock,378934
Go Home Productions,mashup,583070
Daniel Melingo,tango,321887
Die Schröders,seen live,374865
Delorentos,indie rock,439479
Smoove,acid jazz,231050
SMAP,j-pop,1803744
Niccolò Fabi,italian,379224
Show of Hands,folk,643910
Peter Criss,hard rock,237632
BMX Bandits,indie pop,502486
Bare Jr.,rock,172616
Eric Darius,Smooth Jazz,334187
Dan Zanes,Soundtrack,246650
Serge Lama,chanson francaise,266793
Moss Icon,emo,872254
Rob Swift,turntablism,344344
Native,math rock,698471
Native,math rock,698471
Native,math rock,698471
Native,math rock,698471
Native,math rock,698471
Native,math rock,698471
Native,math rock,698471
Circle,krautrock,850456
Circle,krautrock,850456
Circle,krautrock,850456
Circle,krautrock,850456
Circle,krautrock,850456
Circle,krautrock,850456
Bitch Alert,punk rock,789499
France Joli,Disco,132644
Magneto,pop,229062
Magneto,pop,229062
Magneto,pop,229062
Magneto,pop,229062
Magneto,pop,229062
Magneto,pop,229062
Magneto,pop,229062
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
April,hardcore,832084
Shanks & Bigfoot,UK Garage,164194
Beaver,Stoner Rock,222148
Barbara Mandrell,country,278965
Carlos Núñez,celtic,435716
Cows,noise rock,726955
Papas Fritas,indie pop,432798
Papas Fritas,indie pop,432798
Lemon D,Drum and bass,150891
De Saloon,rock chileno,896449
Renegade Soundwave,dub,291068
Go Sailor,twee,572376
Jean Leloup,rock,1243017
Enchant,Progressive rock,614754
Meat Katie,breakbeat,204135
Danza Invisible,spanish,231711
Informatik,ebm,794983
Frankie,techno,178254
Shemekia Copeland,blues,270367
Dave Chappelle,comedy,398139
Groovie Ghoulies,punk,754622
Newton,electronic,227281
Newton,electronic,227281
Newton,electronic,227281
Newton,electronic,227281
Newton,electronic,227281
Newton,electronic,227281
Newton,electronic,227281
La Costa Brava,spanish indie pop,574617
Grup Yorum,political,634061
Amistades Peligrosas,pop,264521
Doc Gynéco,Hip-Hop,470331
Chicago Symphony Orchestra,Classical,248036
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel,sertanejo,305833
Daniel Eriksen,sertanejo,305833
Daniel Light,sertanejo,305833
Daniel Sitrit,sertanejo,305833
Daniele Danieli,sertanejo,305833
Christie Front Drive,emo,821387
James Murphy,Progressive metal,303932
James Murphy,Progressive metal,303932
Obywatel G.C.,polish,786415
Justin Hayward,classic rock,298099
Creeper,punk rock,634940
Baby Dee,cabaret,371137
Bozzio Levin Stevens,Progressive rock,317334
Mojo Nixon,psychobilly,350578
Emerson String Quartet,Classical,680642
Seam,slowcore,724646
Stutterfly,screamo,591386
Senser,alternative,523556
Lilium,Alt-country,499406
SONiA,pop,223124
SONiA,pop,223124
Sonia,pop,223124
Sonia,pop,223124
Sonia,pop,223124
Sonia,pop,223124
Sonia,pop,223124
Sonia,pop,223124
CLS,Drum and bass,135167
CLS,Drum and bass,135167
CLS,Drum and bass,135167
CLS,Drum and bass,135167
Michael Monroe,seen live,834305
Lovespirals,trip-hop,201026
Narada Michael Walden,soul,158349
Farmer Boys,alternative metal,620143
Danny Breaks,Drum and bass,291800
31Knots,math rock,837431
Nylon Beat,seen live,768545
Cedar Walton,jazz,216753
Earl Scruggs,bluegrass,206991
Ejigayehu """"""""Gigi"""""""" Shibabaw,indonesian,698409
GIGI,indonesian,698409
Gigi,indonesian,698409
Gigi,indonesian,698409
Gigi,indonesian,698409
Gigi,indonesian,698409
Anderson Bruford Wakeman Howe,Progressive rock,365096
Aarktica,ambient,492264
Strange Cargo,electronic,123651
Dionne Farris,soul,170057
Los Hermanos Rosario,merengue,166976
Dream Warriors,Hip-Hop,211150
Bang Tango,hard rock,273962
TRAX,k-rock,1478049
Burning Airlines,post-hardcore,546001
Pooh,italian,398558
Dia Psalma,seen live,1306079
Grace Slick,Psychedelic Rock,285828
Dan Ar Braz,celtic,248075
Sarina Paris,dance,300835
Geneva,britpop,256327
Najwajean,trip-hop,457036
Azul Violeta,rock mexicano,266615
Dobet Gnahoré,african,266435
Chico Trujillo,cumbia,912495
Preston Reed,guitar,309238
Playahitty,eurodance,138797
Björn Afzelius,swedish,800302
Omar Sosa,jazz,350436
Dave Navarro,alternative rock,332107
Jaki Graham,pop,160145
Sheila,french,206209
Leandro & Leonardo,sertanejo,374450
Robert Gordon,rockabilly,252655
Robert Gordon,rockabilly,252655
MC Marcinho,funk,187115
Subwave,Drum and bass,256349
Subwave,Drum and bass,256349
Subwave,Drum and bass,256349
Alex Bugnon,Smooth Jazz,328624
Oxymoron,Oi,808718
Derek Bailey,Avant-Garde,388814
El Poder del Norte,latin,179839
Kalliope,chillout,144467
Claudinho & Buchecha,funk melody,338624
Aline Barros,gospel,812247
Leaders of the New School,Hip-Hop,310893
Smash,Psychedelic Rock,257282
Elizabeth Fraser,female vocalists,177610
Doop,dance,174682
Sophia George,reggae,119890
Ramses Shaffy,dutch,584258
Robson & Jerome,british,151996
Dave Davies,rock,156851
Abwärts,punk,451447
John Lurie,jazz,535344
Silence,electronic,897278
Silence,electronic,897278
Silence,electronic,897278
Silence,electronic,897278
Silence,electronic,897278
Silence,electronic,897278
Los Chichos,Flamenco,271843
Space Tribe,psytrance,269152
Michael Gira,industrial,625846
Neal Casal,singer-songwriter,277422
CC Cowboys,rock,615500
Cubanate,industrial,424280
Paula Lima,soul,189168
Moodswings,chillout,176397
Anything Box,synthpop,323649
Suns of Arqa,dub,345644
Ashley MacIsaac,celtic,385207
Econoline Crush,Canadian,522545
Dread Zeppelin,reggae,329544
Seaweed,Grunge,619509
Seaweed,Grunge,619509
PaRade,pop,429465
Parade,pop,429465
Parade,pop,429465
Parade,pop,429465
Parade,pop,429465
Northside,madchester,216858
Carlos Paredes,fado,467659
Son Seals,blues,202327
Reach the Sky,hardcore,330042
James Asher,new age,232895
Blair,indie,196896
Blair,indie,196896
Blair,indie,196896
Blair,indie,196896
Blair,indie,196896
Ahmet Kaya,turkish,1425272
Alejandro Lerner,argentina,228526
Huggy Bear,riot grrrl,350062
BS 2000,electronic,240824
Nausea,Crust,873425
Ray Brown,jazz,273787
Brainpower,seen live,396276
Sasha & John Digweed,Progressive House,461894
Sa-Ra,Hip-Hop,377748
Cocco,japanese,2286257
THE SCENE,seen live,315381
Reatards,Garage Punk,1015592
OBK,spanish,449892
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Ice,industrial,394628
Lafayette Afro-Rock Band,industrial,394628
Stille Volk,medieval,505356
Sunchase,Drum and bass,309934
Sort Sol,rock,417085
Peter Kruder,electronic,173391
Pleiadians,goa,300814
Ivan,post-hardcore,205954
Ivan,post-hardcore,205954
Ivan,post-hardcore,205954
Ivan,post-hardcore,205954
Ivan,post-hardcore,205954
Ivan,post-hardcore,205954
Ivan,post-hardcore,205954
Jerry Allison,post-hardcore,205954
Shack,indie,416487
Jakob Hellman,swedish,712545
Duke,Power metal,152419
Duke,Power metal,152419
Duke,Power metal,152419
Duke,Power metal,152419
Duke,Power metal,152419
