artist,genre,popularity
Jerry Jeff Walker,country,735027
James Ingram,soul,612870
Julien Clerc,chanson francaise,832668
Jean-Luc Ponty,jazz,1202677
Nerf Herder,punk,1351874
Nenhum de Nós,brazilian rock,2326430
Large Professor,Hip-Hop,976981
Daniela Mercury,brazilian,1306853
Iris DeMent,country,845182
Little Anthony & The Imperials,soul,423294
Dave Mason,classic rock,621144
Eddie Santiago,salsa,581514
The Danse Society,post-punk,968824
Boondox,Horrorcore,917392
Cidade Negra,reggae,1408707
Saint Vitus,doom metal,2505756
Rose,french,814764
Rose,french,814764
Rose,french,814764
Rose,french,814764
Rose,french,814764
Rose,french,814764
Mireille Mathieu,french,892334
Béla Fleck,bluegrass,1410366
Claude François,french,804161
Patrick Bruel,french,893039
Ciccone Youth,experimental,825765
Slime,punk,1608894
Karyn White,soul,503952
Umberto Tozzi,italian,597883
Jim Carrey,comedy,403578
Idris Muhammad,jazz,516068
Autopsy,death metal,4031269
Jesse Malin,singer-songwriter,903380
BEAST,k-pop,3783726
BEAST,k-pop,3783726
BEAST,k-pop,3783726
Beast,k-pop,3783726
Beast,k-pop,3783726
Beast,k-pop,3783726
Beast,k-pop,3783726
Beast,k-pop,3783726
Beast,k-pop,3783726
The Flying Lizards,new wave,544225
Ricchi e Poveri,italian,713366
Aaron Hall,rnb,379705
Crashdïet,hard rock,4313717
Model 500,techno,671575
Ann Lee,dance,411323
Flotsam and Jetsam,thrash metal,1734857
André Previn,Classical,635452
Ralph McTell,folk,599480
BAP,rock,1220719
Stephen,indie,1063121
Stephen,indie,1063121
Boy Meets Girl,80s,477323
Robin Guthrie,ambient,1556175
Nu Shooz,80s,456076
Bodies Without Organs,dance,1471580
Jermaine Stewart,80s,416404
Pretty Boy Floyd,Glam Metal,887740
Pretty Boy Floyd,Glam Metal,887740
Sigue Sigue Sputnik,new wave,587970
The Tubes,new wave,631099
Ian Gillan,hard rock,711497
Funkdoobiest,Hip-Hop,938172
Skin Yard,Grunge,464547
Al Bano & Romina Power,italian,771184
Ian Dury,new wave,842939
Intro,rnb,373622
Dina Carroll,soul,444998
Fury in the Slaughterhouse,rock,1203129
Luis Enrique,salsa,636573
Basia,jazz,927984
Shakatak,Smooth Jazz,959418
Glenn Medeiros,pop,456994
Big Head Todd and the Monsters,rock,863930
SaGa,Progressive rock,1735253
Saga,Progressive rock,1735253
Saga,Progressive rock,1735253
Saga,Progressive rock,1735253
Saga,Progressive rock,1735253
Saga,Progressive rock,1735253
Saga,Progressive rock,1735253
Pretty Maids,heavy metal,2011386
Breathe,80s,456327
Breathe,80s,456327
Breathe,80s,456327
Jeffrey Osborne,soul,517020
Reinhard Mey,liedermacher,1695495
Aquagen,dance,546490
Roupa Nova,mpb,1345992
Monaco,electronic,580197
Dave,french,1116717
Runrig,celtic,1943038
Miami Nights 1984,synthpop,1547443
Ralph Tresvant,rnb,400612
Shonen Knife,japanese,1639734
Rodney Crowell,country,771756
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Jade,Drum and bass,569515
Meredith Monk,experimental,1015329
Friction,Drum and bass,660239
Friction,Drum and bass,660239
Friction,Drum and bass,660239
Friction,Drum and bass,660239
Friction,Drum and bass,660239
Friction,Drum and bass,660239
Friction,Drum and bass,660239
Peter and the Wolf,folk,1193290
Peter and the Wolf,folk,1193290
Peter and the Wolf,folk,1193290
Ray Davies,seen live,730263
Nurse With Wound,experimental,1642584
Don Ross,acoustic,897265
Gino Vannelli,pop,725422
Klaus Nomi,new wave,1438354
The Alarm,80s,755476
Glenn Hughes,hard rock,1065824
Andy Gibb,Disco,631590
Jon Anderson,Progressive rock,719954
Samiam,emo,2725364
Le Sport,swedish,770877
Red Lorry Yellow Lorry,post-punk,1260618
Carter the Unstoppable Sex Machine,indie,1186064
Gina G,dance,433419
Gary Burton,jazz,631809
Cilla Black,60s,542658
Chesney Hawkes,pop,449802
Manolo García,spanish,1336189
The Associates,new wave,961076
The Associates,new wave,961076
The Associates,new wave,961076
Delta 5,post-punk,722980
Izzy Stradlin,rock,748873
Roger Taylor,rock,704219
Roger Taylor,rock,704219
Oliver Cheatham,funk,390306
Michel Sardou,chanson francaise,922863
Ritual,hardcore,758151
Ritual,hardcore,758151
Ritual,hardcore,758151
Ritual,hardcore,758151
Ritual,hardcore,758151
Ritual,hardcore,758151
Ritual,hardcore,758151
Ritual,hardcore,758151
Ritual,hardcore,758151
Swell Maps,post-punk,1513690
Steve Martin,comedy,983076
Isabelle Antena,jazz,476199
Kenny Lattimore,soul,499933
Hermes House Band,dance,576925
Richard & Linda Thompson,folk,937490
Feargal Sharkey,pop,392039
Jason Donovan,pop,539611
Josef K,post-punk,1291988
Robbie Robertson,rock,784427
Erste Allgemeine Verunsicherung,comedy,1840320
Shogun,trance,858692
Shogun,trance,858692
Shogun,trance,858692
Shogun,trance,858692
Shogun,trance,858692
Shogun,trance,858692
Etta Jones,jazz,499512
Lene Lovich,new wave,791318
Sacred Reich,thrash metal,1379454
Taco,new wave,417824
Mike Ness,rockabilly,1350711
Celso Fonseca,Bossa Nova,590104
Mantronix,Hip-Hop,411500
Mantronix,Hip-Hop,411500
Billy Joe Shaver,country,718296
Climie Fisher,80s,401485
Kenny Rogers & The First Edition,country,483471
Ray Price,country,632812
Jaydee,House,295772
Helen Shapiro,60s,486665
Lloyd Cole,singer-songwriter,1263914
Sono,electronic,550325
Chris Norman,pop,579435
Chris Norman,pop,579435
Andy Timmons,guitar virtuoso,1484399
Kiko Veneno,Flamenco,747171
Tally Hall,indie,1838882
Gwen McCrae,soul,458796
Dag Nasty,hardcore,1830875
Stacey Q,80s,540249
Roger Daltrey,classic rock,470796
Bob Rivers,comedy,476021
Alcione,samba,824408
Toto Cutugno,italian,683509
Ebba Grön,punk,2856612
Jay Gordon,industrial,494552
Pandora,eurodance,726872
Pandora,eurodance,726872
Pandora,eurodance,726872
Pandora,eurodance,726872
Pandora,eurodance,726872
Pandora,eurodance,726872
Pandora,eurodance,726872
Pandora,eurodance,726872
Pandora,eurodance,726872
Regina,seen live,2018062
Don Johnson,pop,319630
Ivan Lins,mpb,649688
Adrian Belew,Progressive rock,1193214
DMX Krew,electro,1005228
Richard Pryor,comedy,882690
King Missile,alternative,834341
John Tavener,contemporary classical,488440
Arthur H,french,816165
Jennifer Warnes,female vocalists,631065
1 Giant Leap,electronic,685665
Russell Watson,Classical,630508
Neon Neon,electropop,1497997
La Unión,Rock en Espanol,612250
Quarteto em Cy,Bossa Nova,495587
Grauzone,new wave,861426
Daze,eurodance,561903
Daze,eurodance,561903
Daze,eurodance,561903
Daze,eurodance,561903
Delegation,funk,417916
Otto,manguebeat,1934502
Otto,manguebeat,1934502
Otto Waalkes,manguebeat,1934502
Hot Butter,electronic,437997
DJ Freestyle,freestyle,540069
Freestyle,freestyle,540069
Freestyle,freestyle,540069
Freestyle,freestyle,540069
Freestyle,freestyle,540069
Freestyle,freestyle,540069
Freestyle,freestyle,540069
Double You,eurodance,431877
Double You,eurodance,431877
joy,Disco,646817
Ryan Paris,pop,361636
Cathy Dennis,pop,461466
JOY,Disco,646453
JOY,Disco,646453
JOY,Disco,646453
JOY,Disco,646453
JOY,Disco,646453
JOY!,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
Joy,Disco,646453
JC Chasez,pop,631102
Rata Blanca,heavy metal,1468239
Ferris MC,hip hop,841738
Joachim Witt,darkwave,937144
Half Japanese,Lo-Fi,1387382
The Monochrome Set,post-punk,1033134
NoMeansNo,punk,2463936
Anne Dudley,Soundtrack,767537
Claudio Baglioni,italian,830596
Magnus Uggla,swedish,2040921
Bullion,Hip-Hop,971658
Abdullah Ibrahim,jazz,916127
Arsenal,seen live,1109913
Arsenal,seen live,1109913
Arsenal,seen live,1109913
Arsenal,seen live,1109913
Arsenal,seen live,1109913
Dorival Caymmi,samba,658826
El Gran Combo de Puerto Rico,salsa,568045
Juan Formell y Los Van Van,salsa,488058
Black Francis,alternative,820579
Tony Christie,oldies,445687
Susana Baca,latin,486362
Link Wray & His Raymen,rockabilly,413124
McFadden & Whitehead,funk,322600
Daniel Balavoine,chanson francaise,889507
Brendan Perry,ethereal,1422145
Negrita,italian,1535976
Luz Casal,female vocalists,676622
Melotron,synthpop,1510151
Playgroup,electronic,368598
Playgroup,electronic,368598
Rosa Passos,Bossa Nova,562121
Roberto Frejat,rock,1142280
Spider Murphy Gang,NDW,491439
Brick,funk,330491
Marc Lavoine,french,741892
D.O.A.,hardcore punk,1026289
D.O.A.,hardcore punk,1026289
D.O.A.,hardcore punk,1026289
Disciples of Annihilation,hardcore punk,1026289
Flash and the Pan,new wave,544756
Joseph Williams,rock,332820
Nicole,seen live,1718593
Nicole,seen live,1718593
Nicole,seen live,1718593
Nicole,seen live,1718593
Nicole,seen live,1718593
Nicole,seen live,1718593
Nicole,seen live,1718593
Nicole,seen live,1718593
Nicole J. McCloud,seen live,1718593
Nicole Wray,seen live,1718593
Book of Love,new wave,622114
Les Paul,jazz,451028
BUCK-TICK,J-rock,10254420
Blue System,Disco,866545
Bonfire,hard rock,1235791
Chichi Peralta,merengue,381884
Grease,Soundtrack,750156
Esham,Horrorcore,963944
Jonatha Brooke,singer-songwriter,642304
Half Man Half Biscuit,post-punk,1973490
Anti-Nowhere League,punk,1089482
Maxx,eurodance,484260
Quarterflash,80s,390569
Irakere,cuban,330285
Emitt Rhodes,singer-songwriter,703824
Judge Dread,ska,760050
La Casa Azul,indie pop,3160381
Lakeside,funk,338285
Gavin Friday,irish,501625
Dark Sky,dubstep,766782
Ernest Ranglin,reggae,781693
Ian Anderson,Progressive rock,1374262
Doe Maar,ska,2021734
Britny Fox,hair metal,635941
Michelle Shocked,folk,627882
Levon Helm,americana,791635
Al B. Sure!,rnb,430655
Brad Fiedel,Soundtrack,1067420
Kubb,indie,547482
Christie,classic rock,352691
Cock Sparrer,Oi,3765402
Anvil,heavy metal,1500019
Diamond Rings,electronic,1067419
England Dan & John Ford Coley,classic rock,615149
Poison Idea,hardcore punk,1940491
Judee Sill,folk,1174338
John Tesh,instrumental,566062
Frente!,indie,1070426
John Cooper Clarke,poetry,561195
Lee Ranaldo,experimental,717533
MDC,hardcore punk,1269249
Diane Schuur,jazz,472299
Ron White,comedy,739486
Dakota,trance,706239
Dakota,trance,706239
Dakota,trance,706239
Dakota,trance,706239
Dakota,trance,706239
Dakota,trance,706239
Dakota,trance,706239
Dakota,trance,706239
Dakota,trance,706239
T.N.T.,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
TNT,hard rock,1293159
Au Pairs,post-punk,932586
Stella,seen live,1624491
Stella,seen live,1624491
Stella,seen live,1624491
Stella,seen live,1624491
Stella,seen live,1624491
Stella,seen live,1624491
Stella,seen live,1624491
Merry Clayton,soul,347808
Mundo Livre S/A,manguebeat,1167825
Ultraje a rigor,rock,2355323
Kitchens of Distinction,shoegaze,997318
John Paul Jones,Progressive rock,393273
Stevie B,freestyle,470293
Minitel Rose,electronic,793174
Mellowdrone,indie,1399977
Billy Fury,60s,504856
NiNa,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina,eurodance,821384
Nina Goddess of Dance,eurodance,821384
Erasmo Carlos,mpb,861104
Laurent Voulzy,chanson francaise,725465
Rosetta Stone,Gothic Rock,949928
La Sonora Dinamita,cumbia,499713
Angelic Upstarts,Oi,1121881
Sad Lovers and Giants,post-punk,1377632
Elio e le Storie Tese,italian,2749019
Joshua Kadison,pop,546557
Alaska y Dinarama,80s,780841
Antonio Flores,spanish,479539
Strawbs,Progressive rock,1002646
Lard,industrial,693849
Chrome,post-punk,1291098
Chrome,post-punk,1291098
Chrome,post-punk,1291098
Chrome,post-punk,1291098
Chrome Korleone,post-punk,1291098
Maggie Reilly,pop,681877
Loleatta Holloway,Disco,378041
DJ Yoda,turntablism,1141474
Miranda Sex Garden,Gothic,1142500
Phil Woods,jazz,297698
Czerwone Gitary,polish,1365695
Jane Siberry,female vocalists,569967
Dynamite Hack,alternative,560466
Phyllis Hyman,soul,830997
Münchener Freiheit,pop,800729
OV7,pop,727681
Angel Witch,heavy metal,1639265
Eddie & The Hot Rods,punk,525775
Cheek,seen live,4235180
Nick Carter,pop,937430
Jestofunk,funk,498894
R. Stevie Moore,Lo-Fi,1447273
Sex Gang Children,deathrock,985133
Was (Not Was),funk,441781
Siouxsie Sioux,post-punk,744615
Damone,rock,1083968
Skids,punk,636935
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
Drama,black metal,611221
DB Boulevard,dance,367485
Jimmy Fallon,comedy,424058
Edie Brickell,female vocalists,570142
John Miles,classic rock,460755
Ben Watt,deep house,564788
Florent Pagny,chanson francaise,791226
Maria Muldaur,blues,449180
Mable John,soul,296762
Jocelyn Brown,soul,345896
Blue Rodeo,Canadian,1329836
Carl Carlton,funk,337034
Ingram Hill,rock,665964
Machines of Loving Grace,industrial,631124
Pedro Guerra,cantautor,986140
3rd Bass,Hip-Hop,492313
Beverley Craven,female vocalists,549845
Leevi and the Leavings,finnish,6504806
Paul Davis,soft rock,455732
Paul Davis,soft rock,455732
Paul Davis,soft rock,455732
Paul Davis,soft rock,455732
Regina Belle,soul,441487
Al Wilson,soul,350023
Oscar Brown Jr.,jazz,359982
Joe Esposito,80s,439187
Fangoria,electropop,2137705
El Tri,rock mexicano,749628
Die Form,darkwave,1713382
Stryper,hard rock,1706862
Atrocity,death metal,1635210
Atrocity,death metal,1635210
Atrocity,death metal,1635210
Joe Bataan,funk,464018
Peter Hammill,Progressive rock,1465134
Dirty Dancing,Soundtrack,608511
Sumo,Rock Argentino,1436331
Marina Lima,mpb,1024332
Gorky Park,hard rock,1125333
Ed Motta,soul,930185
Heinz Rudolf Kunze,german,749462
Divididos,Rock Argentino,1568764
Night Moves,synthpop,585868
Night Moves,synthpop,585868
Night Moves,synthpop,585868
Kid Creole and the Coconuts,Disco,464210
Romeo Void,new wave,469617
Cole Swindell,country,1053324
Lizzy Mercier Descloux,no wave,998696
Mory Kanté,african,343566
Boris Gardiner,reggae,282897
Cartoons,pop,442950
Megan Washington,seen live,1111040
Mount Washington,seen live,1111040
Gun,hard rock,658100
Gun,hard rock,658100
Gun,hard rock,658100
Gun,hard rock,658100
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
Device,industrial metal,1553975
The Flying Pickets,a cappella,447620
Carlinhos Brown,brazilian,487565
Colt Ford,country rap,747933
Cybotron,electro,436282
Cybotron,electro,436282
Cheo Feliciano,salsa,357358
Robert Tepper,rock,474809
Candan Erçetin,Turkish Pop,1142829
Alan Stivell,celtic,2380561
Per Gessle,pop,1244501
Dark Angel,thrash metal,1652915
Sun City Girls,experimental,2005866
Stidiek,instrumental,186618
José Luis Perales,jose luis perales,699652
Cem Karaca,anadolu rock,1171320
General Public,new wave,430846
Robert Fripp,regressive rock,952037
LUNA SEA,J-rock,6486596
Luis Alberto Spinetta,Rock Argentino,1964265
Colder,electronic,651274
John Hammond,blues,460717
D Train,funk,347397
Nico Suave,german,785436
Stetsasonic,Hip-Hop,362335
Alicia Bridges,Disco,293751
Hardline,hard rock,966645
Bill Cosby,comedy,803693
El Huervo,electronic,1005299
GLAY,J-rock,4135641
Kuedo,dubstep,1404270
Maxime Le Forestier,chanson francaise,633892
Los Tucanes de Tijuana,mexico,460178
Troop,rnb,339197
Troop,rnb,339197
New Riders of the Purple Sage,country rock,530479
Sierra Maestra,cuban,306854
Camilo Sesto,romantico,786344
Shriekback,new wave,670945
BoDeans,rock,546404
Pat Travers,blues rock,463123
Roachford,soul,466506
Kelsea Ballerini,country,930741
DyE,electronic,910065
Dyé,electronic,910065
Transvision Vamp,80s,570855
Lycia,darkwave,2116851
The Korgis,new wave,402002
Breaking Point,rock,692343
Breaking Point,rock,692343
Ricky Skaggs,bluegrass,592560
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Reflex,pop,545963
Lô Borges,mpb,1070916
Starland Vocal Band,pop,303543
Living Things,rock,562258
Mink DeVille,rock,547020
Lloop,shoegaze,896958
Loop,shoegaze,896958
Loop,shoegaze,896958
Loop,shoegaze,896958
Loop,shoegaze,896958
1,psychedelic,395373
Ron Wood,classic rock,401136
Eppu Normaali,seen live,5177194
Glenn Branca,experimental,660686
Roger McGuinn,folk rock,376015
Luis Eduardo Aute,cantautor,745902
Dogs,indie rock,743164
Dogs,indie rock,743164
Dogs,indie rock,743164
Dogs,indie rock,743164
Pam Tillis,country,524603
Ajda Pekkan,turkish,1038285
Da Lench Mob,Hip-Hop,336532
Hot Pants,patchanka,314374
Brenda Russell,female vocalists,408784
Foetus,industrial,1855433
RPM,rock,843694
Lorrie Morgan,country,537444
Section 25,post-punk,686052
Belouis Some,new wave,261218
Tania Maria,jazz,386993
After the Fire,new wave,322129
Hot Tuna,blues,652420
Marshall Jefferson,House,221185
Kat,thrash metal,6024002
Pariah,dubstep,559228
Pariah,dubstep,559228
Pariah,dubstep,559228
Pariah,dubstep,559228
Pariah,dubstep,559228
Pariah,dubstep,559228
Pariah,dubstep,559228
Georges Moustaki,chanson francaise,628625
Kool Moe Dee,Hip-Hop,285715
Stars on 45,Disco,339494
Ornella Vanoni,italian,556015
Dave Alvin,country,603771
Power Glove,synthwave,1550037
R.A.F.,italian,517165
RAF,italian,517165
RAF,italian,517165
Raf,italian,517165
Raf,italian,517165
Bobby Goldsboro,oldies,346814
M|A|R|R|S,House,260698
Clor,indie,691080
Melba Moore,soul,326726
Guana Batz,psychobilly,752219
Hank Jones,jazz,465342
Chucho Valdés,jazz,383901
Dana,pop,256413
Dana,pop,256413
Dana,pop,256413
Dana,pop,256413
Dana,pop,256413
IQ,Progressive rock,1462897
Alex Chilton,singer-songwriter,671280
Possessed,death metal,1993351
Aneka,pop,308608
Band Aid 20,christmas,216831
Yuri,pop,564282
Yuri,pop,564282
Ray Stevens,country,384077
Armored Saint,heavy metal,1193381
Dexter Wansel,funk,305813
Gato Barbieri,jazz,540893
David Shire,Soundtrack,436255
Heathen,thrash metal,1404632
Samhain,horror punk,1324143
Samhain,horror punk,1324143
Samhain,horror punk,1324143
Samhain,horror punk,1324143
Hugh Grant,Soundtrack,710962
Freddy Fender,country,394040
Angry Samoans,punk,1201451
Robin Beck,rock,411311
Articolo 31,italian,1271884
John Abercrombie,jazz,523312
Johnny Logan,pop,338539
TQ,rnb,419482
The Scorpions,rock,431665
Billy Swan,country,245156
Robbie Nevil,80s,262684
Hoodoo Gurus,australian,921400
Kobranocka,rock,860926
Leon Ware,soul,409244
Alcatrazz,heavy metal,741353
Shinehead,reggae,255987
Club Nouveau,80s,236216
Havoc,Hip-Hop,439696
Havoc,Hip-Hop,439696
Havoc,Hip-Hop,439696
Havoc,Hip-Hop,439696
Half Pint,reggae,361502
Los Abuelos de la Nada,Rock Argentino,576375
Maelo Ruiz,salsa,419501
Paul Brown,Smooth Jazz,696038
Paul Brown,Smooth Jazz,696038
Paul Brown,Smooth Jazz,696038
Telex,synthpop,579505
Telex,synthpop,579505
Telex,synthpop,579505
Lou Gramm,rock,382803
Blue Lagoon,dance,393991
Blue Lagoon,dance,393991
Blue Lagoon,dance,393991
Hugh Mundell,reggae,508861
Nice & Smooth,Hip-Hop,369633
Radio Birdman,Garage Rock,881661
Morten Harket,norwegian,1119924
Christophe,french,552403
Patty Pravo,italian,507185
Shenandoah,country,461142
Crisis,post-punk,579551
Crisis,post-punk,579551
Crisis,post-punk,579551
Fernando Delgadillo,trova,1282535
Godley & Creme,pop,413043
Black Hawk,country,443185
Blackhawk,country,443185
Assassin,thrash metal,893484
Assassin,thrash metal,893484
Assassin,thrash metal,893484
Assassin,thrash metal,893484
Assassin,thrash metal,893484
Assassin,thrash metal,893484
Assassin,thrash metal,893484
Glass Tiger,80s,391805
Herman van Veen,dutch,1544092
Fee,christian,585772
Barricada,rock,1383744
Atom and His Package,punk,1586424
Duran y Garcia,lounge-tech,353129
Roots Radics,dub,413133
El Cuarteto de Nos,rock,2738668
Hélène Ségara,french,638952
Marianne Rosenberg,Schlager,410021
Fehlfarben,post-punk,789413
Bedlam,rock,300383
Bedlam,rock,300383
Bedlam,rock,300383
Bedlam,rock,300383
Bedlam,rock,300383
Bedlam,rock,300383
ALEX,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Alex,Korean,656375
Orquesta Aragón,cuban,320141
Melissa Manchester,female vocalists,358224
Gene Harris,jazz,351878
Mesita,indie,559527
Extrabreit,NDW,408421
Boudewijn de Groot,Nederlandstalig,1819021
Goombay Dance Band,Disco,375798
Los Bukis,los bukis,536037
Mason Williams,instrumental,350545
Ten Sharp,pop,389968
Negative Approach,hardcore,1622875
Lou Christie,60s,341269
Alexandre Pires,Pagode,558033
NOBODY,electronic,547012
Nobody,electronic,547012
Nobody,electronic,547012
Nobody,electronic,547012
Nobody,electronic,547012
Nobody,electronic,547012
Newcleus,electro,270213
Talulah Gosh,twee,924988
Michel Fugain,chanson francaise,411760
Skeletal Family,deathrock,855520
Los Suaves,rock,1022291
Aldo Nova,hard rock,449819
All About Eve,Gothic Rock,893472
Crime & the City Solution,post-punk,718784
Joe Ely,country,505426
Die Goldenen Zitronen,punk,1107233
Apache Indian,reggae,294506
Siniestro Total,punk,1275028
Sin With Sebastian,eurodance,364542
Andrea Berg,andrea berg,1344313
Double,80s,763189
Catupecu Machu,Rock Argentino,1063282
Pharaoh,Power metal,3055983
Maryla Rodowicz,polish,963126
Henry Rollins,seen live,990103
Edwin Hawkins Singers,gospel,213819
Edoardo Bennato,italian,594803
Fagner,mpb,906564
Girls Against Boys,post-hardcore,1030019
Five Star,pop,364855
Five Star,pop,364855
Arabesque,Disco,598995
Arabesque,Disco,598995
Arabesque,Disco,598995
Arabesque,Disco,598995
Scratch Acid,noise rock,928638
Prince Jammy,dub,472067
Marc Shaiman,Soundtrack,692821
Green Jellÿ,metal,497928
Another Sunny Day,indie pop,907497
45 Grave,deathrock,879999
Pressure Drop,downtempo,268980
Giant,hard rock,655865
Giant,hard rock,655865
Giant,hard rock,655865
Presuntos Implicados,spanish,583655
Gang Green,hardcore punk,811868
Ana Belén,female vocalists,502468
Kill Bill,Soundtrack,675867
Climax Blues Band,classic rock,427389
Joe Lynn Turner,hard rock,535530
Arto Lindsay,experimental,827306
René & Angela,soul,323867
Material,experimental,374899
Will to Power,80s,235847
Music Instructor,electronic,629529
First Choice,Disco,298373
Africando,salsa,338675
Puhdys,Ostrock,789070
Capcom Sound Team,video game music,4423433
Hothouse Flowers,irish,514158
Dave Grohl,rock,330234
Michael Stipe,alternative rock,239996
Robert Parker,soul,467398
Robert Parker,soul,467398
Love Unlimited,soul,242268
Danny Wilson,80s,319084
Michael Cassette,Progressive House,648820
Coroner,thrash metal,2876341
Rosendo,rock,869078
Racer X,heavy metal,1768569
Take 6,jazz,599826
John Pizzarelli,jazz,604034
Dead Moon,Garage Rock,1362655
King Tee,West Coast Rap,297666
KARMA,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Karma,electronic,425046
Shudder to Think,post-hardcore,811175
One Way,funk,300381
One Way,funk,300381
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Cortex,post-punk,727011
Kisschasy,seen live,1332715
Divine,Disco,429197
Divine,Disco,429197
Divine,Disco,429197
Divine,Disco,429197
Divine,Disco,429197
Divine,Disco,429197
Frankie Paul,reggae,334091
ARIA,heavy metal,694154
ARIA,heavy metal,694154
Aria,heavy metal,694154
Aria,heavy metal,694154
Aria,heavy metal,694154
Aria,heavy metal,694154
Aria,heavy metal,694154
Aria,heavy metal,694154
Aria,heavy metal,694154
Syreeta,soul,300605
Tracey Ullman,pop,371229
Nicolai Dunger,singer-songwriter,532815
Nnenna Freelon,jazz,339702
Cheb Mami,arabic,452049
Demon,heavy metal,689133
Demon,heavy metal,689133
Demon,heavy metal,689133
Antonio Aguilar,ranchera,467930
Renato Zero,italian,627257
Nana Caymmi,mpb,532835
Everette Harp,Smooth Jazz,560623
Gwen Guthrie,Disco,280738
Derrick May,detroit techno,485698
Samson,heavy metal,524263
Roger Hodgson,Progressive rock,524791
Bob Dorough,jazz,242884
Renato Russo,rock,912857
Fischer-Z,new wave,677179
Nelson,hard rock,486737
Nelson,hard rock,486737
Nelson,hard rock,486737
Nelson,hard rock,486737
Nelson Moraïs,hard rock,486737
Riva,trance,295062
Riva,trance,295062
Rhonda Vincent,bluegrass,376433
Michael Lington,Smooth Jazz,563523
Louise,pop,345726
Louise,pop,345726
Louise,pop,345726
Luca Carboni,italian,567605
Diamond D,Hip-Hop,443873
Miguel Mateos,Rock en Espanol,465829
Juliane Werding,juliane werding,517254
Shirley Ellis,soul,298764
Steve Howe,Progressive rock,535228
Afrika Bambaataa & Soulsonic Force,Hip-Hop,303002
Robbie Dupree,80s,305376
Mary Hopkin,folk,420745
Redd Kross,power pop,814946
Ian Hunter,rock,486106
Culture Shock,Drum and bass,500749
DREAMS COME TRUE,j-pop,2153495
Sesame Street,kids,522265
Gravy Train!!!!,electronic,737008
The Comsat Angels,post-punk,984664
8 Bit Weapon,8-bit,667314
69 Boyz,Hip-Hop,225136
Chubb Rock,Hip-Hop,257717
Höhner,karneval,623172
Sailor,70s,317409
Tight Fit,pop,202114
Boytronic,synthpop,462911
Andy Montañez,salsa,278099
Hunters & Collectors,australian,705140
